,title,magnitude,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country,year,month,day,hour,minute
792,935,7.8,0,9,0,0,936,9,368,0.0,0.0,7,10.0,35.946,90.541,432,1,36,2001,11,14,9,26
793,655,7.0,0,7,0,0,754,9,254,0.0,0.0,7,33.0,-5.912,150.196,195,6,35,2001,10,31,9,10
794,847,7.5,0,6,0,0,865,9,234,0.0,0.0,7,33.0,-4.102,123.907,188,6,20,2001,10,19,3,28
795,666,7.0,0,6,0,0,754,9,482,0.0,0.0,7,37.0,12.686,144.98,153,6,54,2001,10,12,15,2
796,8,6.5,0,6,0,0,650,9,174,0.0,0.0,7,33.0,-0.578,133.13,252,6,20,2001,9,11,14,56
797,281,6.6,6,6,0,0,754,0,0,0.0,0.0,5,131.8,58.775,-154.701,200,3,53,2001,7,28,7,32
798,72,6.5,0,8,0,0,650,9,483,0.0,0.0,7,10.0,39.059,24.244,426,2,15,2001,7,26,0,21
799,882,7.6,0,7,0,0,889,9,398,0.0,0.0,7,33.0,-17.543,-72.077,368,6,37,2001,7,7,9,38
800,237,6.6,0,7,0,0,670,9,324,0.0,0.0,7,62.0,-16.086,-73.987,10,6,37,2001,7,5,13,53
801,378,6.7,0,6,0,0,691,9,422,0.0,0.0,7,24.0,-17.745,-71.649,323,6,37,2001,6,26,4,18
802,978,8.4,0,8,0,0,1086,7,518,0.0,0.0,8,33.0,-16.265,-73.641,27,6,37,2001,6,23,20,33
803,334,6.7,0,6,0,0,691,9,282,0.0,0.0,7,17.0,-7.41,155.865,335,6,42,2001,4,19,21,43
804,456,6.8,0,7,0,0,711,9,596,0.0,0.0,7,50.0,34.083,132.526,207,1,23,2001,3,24,6,27
805,85,6.5,0,6,0,0,650,9,206,0.0,0.0,7,33.0,-4.029,128.02,21,6,20,2001,3,19,5,52
806,501,6.8,7,7,0,0,1441,10,67,0.0,31.0,2,51.8,47.149,-122.727,235,3,53,2001,2,28,18,54
807,690,7.1,0,7,0,0,776,9,426,0.0,0.0,7,35.0,1.271,126.249,453,6,20,2001,2,24,7,23
808,821,7.4,0,6,0,0,842,9,221,0.0,0.0,7,36.0,-4.68,102.562,56,6,20,2001,2,13,19,28
809,259,6.6,0,8,0,0,670,9,273,0.0,0.0,7,10.0,13.671,-88.938,95,6,13,2001,2,13,14,22
810,901,7.7,0,9,0,0,912,9,472,0.0,0.0,7,16.0,23.419,70.232,57,1,19,2001,1,26,3,16
811,583,6.9,0,6,0,0,732,9,117,0.0,0.0,6,28.0,-4.022,101.776,56,6,20,2001,1,16,13,25
812,908,7.7,0,8,0,0,912,9,427,0.0,0.0,7,60.0,13.049,-88.66,361,6,54,2001,1,13,17,33
813,580,6.9,5,7,0,0,745,0,0,0.0,0.0,5,36.4,56.7744,-153.281,318,3,54,2001,1,10,16,2
814,696,7.1,0,7,0,0,776,9,372,0.0,0.0,6,103.0,-14.928,167.17,352,6,55,2001,1,9,16,49
815,526,6.8,0,5,0,0,711,9,64,0.0,0.0,7,33.0,6.631,126.899,271,6,54,2001,1,1,8,54
816,850,7.5,0,7,0,0,865,9,324,0.0,0.0,7,33.0,6.898,126.579,240,6,38,2001,1,1,6,57
817,101,6.5,0,7,0,0,650,9,401,0.0,0.0,7,31.0,-4.218,152.725,201,6,35,2000,12,6,22,57
818,654,7.0,0,7,0,0,754,9,495,0.0,0.0,7,30.0,39.566,54.799,41,1,51,2000,12,6,17,11
819,52,6.5,0,6,0,0,650,9,268,0.0,0.0,7,33.0,40.167,49.954,36,1,4,2000,11,25,18,10
820,450,6.8,0,6,0,0,711,9,446,0.0,0.0,7,50.4,40.245,49.946,40,1,4,2000,11,25,18,9
821,435,6.8,0,6,0,0,711,9,402,0.0,0.0,6,33.0,-5.228,151.771,201,6,35,2000,11,18,6,54
822,186,6.6,0,6,0,0,670,9,267,0.0,0.0,7,33.0,-5.097,153.181,201,6,35,2000,11,18,2,5
823,919,7.8,0,7,0,0,936,9,346,0.0,0.0,7,33.0,-5.496,151.781,201,6,35,2000,11,17,21,1
824,16,6.5,0,6,0,0,650,9,71,0.0,0.0,1,33.0,-4.827,153.226,201,6,35,2000,11,16,7,45
825,918,7.8,0,7,0,0,936,9,294,0.0,0.0,7,30.0,-5.233,153.102,201,6,54,2000,11,16,7,42
826,952,8.0,0,7,0,0,985,9,254,0.0,0.0,7,33.0,-3.98,152.169,376,6,35,2000,11,16,4,54
827,1,6.5,0,7,0,0,650,9,462,0.0,0.0,7,17.0,7.042,-77.829,171,6,10,2000,11,8,6,59
828,636,7.0,0,7,0,0,754,9,60,0.0,0.0,7,50.0,-4.766,153.945,201,6,35,2000,10,29,8,37
829,472,6.8,0,6,0,0,711,9,415,0.0,0.0,7,38.0,-6.549,105.63,219,6,20,2000,10,25,9,32
830,408,6.7,0,8,0,0,691,9,390,0.0,0.0,7,10.0,35.456,133.134,257,1,23,2000,10,6,4,30
831,649,7.0,0,7,0,0,754,9,357,0.0,0.0,7,23.0,-15.421,166.91,238,6,55,2000,10,4,16,58
832,32,6.5,0,6,0,0,650,9,415,0.0,0.0,6,34.0,-7.977,30.709,305,0,46,2000,10,2,2,25
833,521,6.8,0,6,0,0,711,9,336,0.0,0.0,7,16.0,-4.11,127.394,21,6,20,2000,8,28,15,5
834,55,6.5,0,6,0,0,650,9,481,0.0,0.0,7,45.8,18.198,-102.48,119,3,26,2000,8,9,11,41
835,476,6.8,0,7,0,0,711,9,593,0.0,0.0,7,10.0,48.786,142.246,470,1,39,2000,8,4,21,13
836,196,6.6,0,6,0,0,670,9,218,0.0,0.0,7,33.0,-12.037,166.448,224,6,54,2000,8,3,1,9
837,141,6.5,0,7,0,0,650,9,428,0.0,0.0,7,10.0,33.901,139.376,419,6,23,2000,7,30,12,25
838,220,6.6,0,5,0,0,670,9,367,0.0,0.0,7,10.0,-7.747,150.917,180,6,54,2000,7,16,3,57
839,56,6.5,0,6,0,0,650,0,0,0.0,0.0,5,42.9,57.3546,-154.198,223,3,53,2000,7,11,1,32
840,19,6.5,0,9,0,0,650,9,351,0.0,0.0,7,10.0,63.98,-20.758,416,6,18,2000,6,21,0,51
841,951,7.9,0,5,0,0,960,9,405,0.0,0.0,7,10.0,-13.802,97.453,429,6,54,2000,6,18,14,44
842,58,6.5,0,8,0,0,650,9,406,0.0,0.0,7,10.0,63.966,-20.487,416,6,18,2000,6,17,15,40
843,419,6.7,0,5,0,0,691,9,352,0.0,0.0,7,33.0,-4.612,101.905,56,6,20,2000,6,7,23,45
844,416,6.7,0,5,0,0,691,9,147,0.0,0.0,1,33.0,-4.646,102.102,56,6,20,2000,6,4,16,39
845,937,7.9,0,8,0,0,960,9,379,0.0,0.0,7,33.0,-4.721,102.087,56,6,20,2000,6,4,16,28
846,771,7.2,0,5,0,0,798,9,0,0.0,0.0,7,225.0,-23.548,-66.452,389,5,3,2000,5,12,18,43
847,887,7.6,0,7,0,0,889,9,0,0.0,0.0,7,26.0,-1.105,123.573,241,6,20,2000,5,4,4,21
848,271,6.6,0,8,0,0,670,9,0,0.0,0.0,7,10.0,-6.817,143.807,150,6,35,2000,3,3,22,22
849,293,6.6,0,6,0,0,670,9,0,0.0,0.0,7,33.0,-5.844,150.876,195,6,35,2000,2,6,11,33
850,511,6.8,0,6,0,0,711,9,0,0.0,0.0,7,61.1,43.046,146.837,418,6,54,2000,1,28,14,21
851,745,7.2,0,6,0,0,798,9,0,0.0,0.0,7,183.4,-16.925,-174.248,143,6,54,2000,1,8,16,47
852,581,6.9,0,6,0,0,732,9,0,0.0,0.0,6,33.0,-10.86,165.354,224,6,54,1999,12,29,13,29
853,108,6.5,0,6,0,0,650,9,0,0.0,0.0,6,56.0,-6.845,105.555,219,6,20,1999,12,21,14,14
854,791,7.3,0,7,0,0,820,9,0,0.0,0.0,7,33.0,15.766,119.74,65,6,38,1999,12,11,18,3
855,643,7.0,0,7,0,0,754,0,0,0.0,0.0,5,43.6,57.3424,-154.347,182,3,53,1999,12,6,23,12
856,180,6.6,0,5,0,0,670,9,0,0.0,0.0,6,128.1,-18.901,-69.171,25,5,9,1999,11,30,4,1
857,863,7.5,0,7,0,0,865,9,0,0.0,0.0,7,33.0,-16.423,168.214,222,6,55,1999,11,26,13,21
858,671,7.0,0,6,0,0,754,9,0,0.0,0.0,7,33.0,-6.351,148.763,180,6,35,1999,11,19,13,56
859,593,6.9,0,6,0,0,732,9,0,0.0,0.0,7,47.5,-5.978,148.82,180,6,35,1999,11,17,3,27
860,772,7.2,0,9,0,0,798,9,0,0.0,0.0,7,10.0,40.758,31.161,112,1,49,1999,11,12,16,57
861,66,6.5,0,4,0,0,650,9,0,0.0,0.0,7,228.4,36.522,71.24,26,1,0,1999,11,8,16,45
862,736,7.1,8,8,0,0,1576,2,73,0.0,57.0,5,13.73,34.6033,-116.265,140,3,53,1999,10,16,9,46
863,846,7.5,0,8,0,0,865,9,0,0.0,0.0,7,60.6,16.059,-96.931,391,3,26,1999,9,30,16,31
864,65,6.5,0,7,0,0,650,9,0,0.0,0.0,7,17.0,23.738,121.158,367,1,44,1999,9,25,23,52
865,903,7.7,0,9,0,0,912,9,0,0.0,0.0,7,33.0,23.772,120.982,367,1,44,1999,9,20,17,47
866,274,6.6,0,6,0,0,670,9,0,0.0,0.0,7,33.0,-16.117,168.039,222,6,55,1999,8,22,12,40
867,578,6.9,0,6,0,0,732,9,0,0.0,0.0,7,20.0,9.044,-84.159,374,6,54,1999,8,20,10,2
868,879,7.6,0,9,0,0,889,9,0,0.0,0.0,7,17.0,40.748,29.864,109,1,49,1999,8,17,0,1
869,347,6.7,0,8,0,0,691,9,0,0.0,0.0,7,10.0,15.782,-88.33,355,6,16,1999,7,11,14,14
870,615,7.0,0,7,0,0,754,9,0,0.0,0.0,7,70.0,18.386,-97.436,454,3,26,1999,6,15,20,42
871,175,6.6,0,5,0,0,670,9,0,0.0,0.0,7,27.0,-5.165,152.877,201,6,35,1999,5,17,10,7
872,721,7.1,0,7,0,0,776,9,0,0.0,0.0,7,73.7,-4.751,152.486,201,6,35,1999,5,16,0,51
873,731,7.1,0,7,0,0,776,9,0,0.0,0.0,6,138.0,-5.159,150.88,195,6,35,1999,5,10,20,33
874,444,6.8,0,5,0,0,711,9,0,0.0,0.0,7,164.2,-21.422,-176.46,139,6,54,1999,4,13,10,38
875,836,7.4,0,7,0,0,842,9,0,0.0,0.0,7,150.0,-5.591,149.568,195,6,35,1999,4,5,11,8
876,494,6.8,0,7,0,0,711,9,0,0.0,0.0,7,87.2,-16.66,-72.662,78,5,37,1999,4,3,6,17
877,295,6.6,0,7,0,0,670,9,0,0.0,0.0,6,15.0,30.512,79.403,322,1,19,1999,3,28,19,5
878,589,6.9,0,6,0,0,732,9,0,0.0,0.0,7,33.0,51.587,-177.668,11,3,53,1999,3,20,10,47
879,536,6.9,0,5,0,0,732,9,0,0.0,0.0,7,56.6,52.056,159.52,482,6,54,1999,3,8,12,25
880,726,7.1,0,6,0,0,776,9,0,0.0,0.0,7,33.0,5.397,121.937,440,6,54,1999,3,4,8,52
881,174,6.6,0,7,0,0,670,9,0,0.0,0.0,7,33.0,28.343,57.193,173,1,21,1999,3,4,5,38
882,793,7.3,0,7,0,0,820,9,0,0.0,0.0,7,90.1,-12.853,166.697,427,6,54,1999,2,6,21,47
883,204,6.6,0,6,0,0,670,9,0,0.0,0.0,7,67.2,52.886,-169.123,302,3,53,1999,1,28,8,10
884,620,7.0,0,7,0,0,754,9,0,0.0,0.0,7,114.1,-4.596,153.235,201,6,35,1999,1,19,3,35
885,443,6.8,0,5,0,0,711,9,0,0.0,0.0,7,144.3,-21.632,-176.376,139,6,54,1998,12,27,0,38
886,906,7.7,0,7,0,0,912,9,0,0.0,0.0,7,33.0,-2.071,124.891,241,6,20,1998,11,29,14,10
887,647,7.0,0,7,0,0,754,9,0,0.0,0.0,7,33.0,-6.92,128.946,236,6,20,1998,11,9,5,38
888,370,6.7,0,6,0,0,691,9,0,0.0,0.0,7,33.0,-6.954,129.022,236,6,20,1998,11,9,5,30
889,287,6.6,0,5,0,0,670,9,0,0.0,0.0,6,151.6,-8.194,112.413,438,6,20,1998,9,28,13,34
890,275,6.6,0,6,0,0,670,9,0,0.0,0.0,7,27.0,-29.45,-71.715,100,6,9,1998,9,3,17,37
891,439,6.8,0,5,0,0,711,9,0,0.0,0.0,7,50.0,5.41,126.764,348,6,20,1998,9,2,8,37
892,757,7.2,0,7,0,0,798,9,0,0.0,0.0,7,33.0,-0.593,-80.393,38,5,12,1998,8,4,18,59
893,359,6.7,0,6,0,0,691,9,0,0.0,0.0,7,33.0,-2.693,138.901,7,6,20,1998,7,29,18,0
894,658,7.0,0,7,0,0,754,9,0,0.0,0.0,7,10.0,-2.961,141.926,15,6,35,1998,7,17,8,49
895,661,7.0,0,7,0,0,754,9,0,0.0,0.0,7,110.2,-11.04,166.16,224,6,42,1998,7,16,11,56
896,224,6.6,0,6,0,0,670,9,0,0.0,0.0,6,33.0,37.106,70.11,383,1,0,1998,5,30,6,22
897,228,6.6,0,8,0,0,670,9,0,0.0,0.0,6,24.0,-17.731,-65.431,274,5,5,1998,5,22,4,48
898,333,6.7,0,6,0,0,691,9,0,0.0,0.0,6,33.0,0.207,119.584,331,6,20,1998,5,21,5,34
899,170,6.6,0,6,0,0,670,9,0,0.0,0.0,7,61.4,-5.147,151.714,201,6,35,1998,5,13,23,2
900,852,7.5,0,5,0,0,865,9,0,0.0,0.0,6,33.0,22.306,125.308,159,6,54,1998,5,3,23,30
901,249,6.6,0,5,0,0,670,9,0,0.0,0.0,7,164.6,-8.148,-74.238,392,5,37,1998,4,3,22,1
902,673,7.0,0,6,0,0,754,9,0,0.0,0.0,7,55.7,-0.544,99.261,339,6,20,1998,4,1,17,56
903,264,6.6,0,8,0,0,670,9,0,0.0,0.0,7,9.0,30.154,57.605,192,1,21,1998,3,14,19,40
904,716,7.1,0,7,0,0,776,9,0,0.0,0.0,7,42.0,-23.913,-70.207,24,5,9,1998,1,30,12,16
905,342,6.7,0,6,0,0,691,9,0,0.0,0.0,7,23.4,-15.848,-179.376,216,6,14,1998,1,12,16,36
906,255,6.6,0,7,0,0,670,9,0,0.0,0.0,7,34.8,-30.985,-71.41,320,5,9,1998,1,12,10,14
907,164,6.6,0,6,0,0,670,9,0,0.0,0.0,7,33.0,14.374,-91.473,394,6,16,1998,1,10,8,20
908,744,7.2,0,6,0,0,798,9,0,0.0,0.0,7,179.3,-5.495,147.867,124,6,35,1997,12,22,2,5
909,921,7.8,0,7,0,0,936,9,0,0.0,0.0,7,33.0,54.841,162.035,472,1,39,1997,12,5,11,26
910,676,7.0,0,6,0,0,754,9,0,0.0,0.0,7,24.0,1.241,122.536,132,6,20,1997,11,25,12,14
911,218,6.6,0,7,0,0,670,9,0,0.0,0.0,7,33.0,37.57,20.656,233,2,54,1997,11,18,13,7
912,653,7.0,0,6,0,0,754,9,0,0.0,0.0,7,123.1,-15.145,167.375,352,6,55,1997,11,15,18,59
913,24,6.5,0,4,0,0,650,9,0,0.0,0.0,6,176.4,13.849,-88.808,400,6,13,1997,11,9,22,56
914,868,7.5,0,7,0,0,865,9,0,0.0,0.0,7,33.0,35.069,87.325,501,1,36,1997,11,8,10,2
915,765,7.2,0,7,0,0,798,9,0,0.0,0.0,7,112.0,-4.368,-76.681,49,5,37,1997,10,28,6,15
916,717,7.1,0,7,0,0,776,9,0,0.0,0.0,7,58.0,-30.933,-71.22,279,5,9,1997,10,15,1,3
917,922,7.8,0,7,0,0,936,9,0,0.0,0.0,6,167.3,-22.101,-176.772,139,6,54,1997,10,14,9,53
918,41,6.5,0,5,0,0,650,9,0,0.0,0.0,6,105.6,9.79,125.779,444,6,38,1997,10,6,12,30
919,464,6.8,0,5,0,0,711,9,0,0.0,0.0,6,198.7,3.849,-75.749,381,5,10,1997,9,2,12,13
920,273,6.6,0,6,0,0,670,9,0,0.0,0.0,7,22.8,-3.562,144.362,22,6,35,1997,8,29,8,14
921,575,6.9,0,6,0,0,732,9,0,0.0,0.0,6,33.0,16.333,-98.216,117,3,26,1997,7,19,14,22
922,644,7.0,0,8,0,0,754,9,0,0.0,0.0,7,19.9,10.598,-63.486,82,6,56,1997,7,9,19,24
923,489,6.8,0,6,0,0,711,9,0,0.0,0.0,7,19.0,-30.058,-71.872,100,6,54,1997,7,6,9,54
924,96,6.5,0,6,0,0,650,9,0,0.0,0.0,7,70.0,18.684,-101.604,93,3,26,1997,5,22,7,50
925,523,6.8,0,6,0,0,711,9,0,0.0,0.0,7,57.0,-20.438,169.287,158,6,54,1997,5,21,14,10
926,100,6.5,0,4,0,0,650,9,0,0.0,0.0,6,196.0,36.411,70.945,172,1,0,1997,5,13,14,13
927,809,7.3,0,9,0,0,820,9,0,0.0,0.0,6,10.0,33.825,59.809,371,1,21,1997,5,10,7,57
928,93,6.5,0,6,0,0,650,9,0,0.0,0.0,7,100.8,13.986,144.901,487,6,54,1997,4,23,19,44
929,351,6.7,0,7,0,0,691,9,0,0.0,0.0,6,5.0,11.112,-60.892,413,6,48,1997,4,22,9,31
930,902,7.7,0,6,0,0,912,9,0,0.0,0.0,7,33.0,-12.584,166.676,427,6,54,1997,4,21,12,2
931,95,6.5,0,6,0,0,650,9,0,0.0,0.0,7,69.1,-6.485,147.408,124,6,35,1997,4,5,12,23
932,534,6.9,0,5,0,0,732,9,0,0.0,0.0,6,10.0,7.742,127.647,196,6,54,1997,3,11,19,22
933,708,7.1,0,6,0,0,776,9,0,0.0,0.0,7,33.0,29.976,68.208,137,1,33,1997,2,27,21,8
934,156,6.5,0,8,0,0,650,9,0,0.0,0.0,7,10.0,37.661,57.291,467,1,21,1997,2,4,10,37
935,762,7.2,0,7,0,0,798,9,0,0.0,0.0,6,33.0,18.219,-102.756,119,3,26,1997,1,11,20,28
936,27,6.5,0,4,0,0,650,9,0,0.0,0.0,7,226.5,43.207,138.92,162,6,54,1996,12,22,14,53
937,349,6.7,0,6,0,0,691,9,0,0.0,0.0,7,49.2,31.789,131.314,273,1,23,1996,12,2,22,17
938,538,6.9,0,7,0,0,732,9,0,0.0,0.0,7,33.0,35.345,78.133,455,1,36,1996,11,19,10,44
939,911,7.7,0,7,0,0,912,9,0,0.0,0.0,7,33.0,-14.993,-75.675,86,6,37,1996,11,12,16,59
940,388,6.7,0,7,0,0,691,9,0,0.0,0.0,7,22.0,31.885,131.468,273,1,23,1996,10,19,14,44
941,209,6.6,0,7,0,0,670,9,0,0.0,0.0,7,10.0,30.568,131.093,304,1,23,1996,10,18,10,50
942,515,6.8,0,6,0,0,711,9,0,0.0,0.0,7,24.0,-7.133,155.568,335,6,42,1996,10,14,23,26
943,478,6.8,0,6,0,0,711,9,0,0.0,0.0,7,33.0,34.556,32.126,336,1,54,1996,10,9,13,10
944,225,6.6,0,6,0,0,670,9,0,0.0,0.0,7,33.0,9.454,126.334,102,6,38,1996,9,20,4,11
945,217,6.6,0,6,0,0,670,9,0,0.0,0.0,7,33.0,9.463,126.284,102,6,38,1996,9,20,4,10
946,507,6.8,0,6,0,0,711,9,0,0.0,0.0,7,20.0,21.898,121.498,142,6,44,1996,9,5,23,42
947,585,6.9,0,6,0,0,732,9,0,0.0,0.0,7,33.0,-10.769,161.445,197,6,42,1996,8,2,12,55
948,640,7.0,0,6,0,0,754,9,0,0.0,0.0,7,33.0,1.0,120.45,331,6,20,1996,7,22,14,19
949,215,6.6,0,6,0,0,670,9,0,0.0,0.0,6,33.0,1.016,120.254,331,6,20,1996,7,16,10,7
950,467,6.8,0,6,0,0,711,9,0,0.0,0.0,6,18.3,17.6,-100.965,104,3,26,1996,7,15,21,23
951,940,7.9,0,4,0,0,960,9,0,0.0,0.0,7,587.3,-7.137,122.589,260,6,20,1996,6,17,11,22
952,728,7.1,0,6,0,0,776,9,0,0.0,0.0,7,33.0,12.614,125.154,328,6,38,1996,6,11,18,22
953,807,7.3,0,7,0,0,820,9,0,0.0,0.0,7,26.3,51.478,-176.847,11,3,53,1996,6,10,15,24
954,948,7.9,0,7,0,0,960,9,0,0.0,0.0,7,33.0,51.564,-177.632,11,3,53,1996,6,10,4,3
955,399,6.7,0,4,0,0,691,9,0,0.0,0.0,7,200.1,-13.481,167.13,427,6,55,1996,6,10,1,4
956,768,7.2,0,6,0,0,798,9,0,0.0,0.0,7,44.0,-6.518,154.999,335,6,35,1996,4,29,14,40
957,250,6.6,0,7,0,0,670,9,0,0.0,0.0,6,49.5,-23.944,-70.093,24,5,9,1996,4,19,0,19
958,386,6.7,0,5,0,0,691,9,0,0.0,0.0,7,164.4,-14.705,167.297,352,6,55,1996,3,17,14,48
959,373,6.7,0,6,0,0,691,9,0,0.0,0.0,7,33.0,11.905,-86.772,481,6,32,1996,3,3,16,37
960,244,6.6,0,6,0,0,670,9,0,0.0,0.0,7,33.0,11.657,-86.856,254,6,54,1996,3,3,14,55
961,704,7.1,0,7,0,0,776,9,0,0.0,0.0,5,21.1,15.978,-98.07,406,3,26,1996,2,25,3,8
962,843,7.5,0,6,0,0,865,9,0,0.0,0.0,5,10.0,-9.593,-79.587,364,6,37,1996,2,21,12,51
963,69,6.5,0,6,0,0,650,9,0,0.0,0.0,5,31.9,-0.917,136.225,59,6,20,1996,2,17,20,18
964,114,6.5,0,6,0,0,650,9,0,0.0,0.0,5,19.2,-0.567,135.84,155,6,20,1996,2,17,14,21
965,960,8.09,0,8,0,0,1007,7,0,0.0,0.0,8,33.0,-0.891,136.952,59,6,54,1996,2,17,5,59
966,329,6.7,0,4,0,0,691,9,0,0.0,0.0,5,40.8,37.353,142.38,289,6,54,1996,2,16,15,22
967,750,7.2,0,6,0,0,798,9,0,0.0,0.0,5,42.6,45.324,149.892,209,6,54,1996,2,7,21,36
968,254,6.6,0,10,0,0,670,9,0,0.0,0.0,5,11.1,27.291,100.276,230,1,36,1996,2,3,11,14
969,168,6.6,0,7,0,0,670,9,0,0.0,0.0,4,33.0,53.826,159.586,486,1,39,1996,1,1,9,57
970,941,7.9,0,8,0,0,960,9,0,0.0,0.0,5,24.0,0.729,119.931,331,6,20,1996,1,1,8,5
971,711,7.1,0,6,0,0,776,9,0,0.0,0.0,5,141.9,-6.903,129.151,236,6,20,1995,12,25,4,43
972,26,6.5,0,6,0,0,650,9,0,0.0,0.0,6,63.4,-3.703,140.233,7,6,20,1995,12,19,23,28
973,938,7.9,0,6,0,0,960,9,0,0.0,0.0,5,33.0,44.663,149.3,209,6,54,1995,12,3,18,1
974,755,7.2,0,9,0,0,798,9,0,0.0,0.0,5,10.0,28.826,34.799,310,1,41,1995,11,22,4,15
975,406,6.7,0,7,0,0,691,9,0,0.0,0.0,5,19.9,-28.906,-71.417,474,6,9,1995,11,1,0,35
976,747,7.2,0,6,0,0,798,9,0,0.0,0.0,5,159.3,16.84,-93.469,315,6,26,1995,10,21,2,38
977,503,6.8,0,6,0,0,711,9,0,0.0,0.0,5,19.7,28.094,130.148,292,6,54,1995,10,19,2,41
978,729,7.1,0,6,0,0,776,9,0,0.0,0.0,5,28.4,27.929,130.175,292,6,54,1995,10,18,10,37
979,956,8.0,0,8,0,0,985,9,0,0.0,0.0,5,33.0,19.055,-104.205,118,3,26,1995,10,9,15,35
980,486,6.8,0,7,0,0,711,9,0,0.0,0.0,5,33.0,-2.045,101.436,439,6,20,1995,10,6,18,9
981,99,6.5,0,7,0,0,650,9,0,0.0,0.0,5,16.7,-2.778,-77.851,434,5,12,1995,10,3,12,44
982,657,7.0,0,7,0,0,754,9,0,0.0,0.0,5,24.4,-2.75,-77.881,434,5,12,1995,10,3,1,51
983,129,6.5,0,5,0,0,650,9,0,0.0,0.0,6,59.9,-10.68,-78.581,338,6,37,1995,9,23,22,31
984,831,7.4,0,7,0,0,842,9,0,0.0,0.0,6,23.0,16.779,-98.597,33,3,26,1995,9,14,14,4
985,297,6.6,0,5,0,0,670,9,0,0.0,0.0,6,12.2,26.092,-110.284,121,6,54,1995,8,28,10,46
986,277,6.6,0,6,0,0,670,9,0,0.0,0.0,5,119.6,5.139,-75.577,295,5,10,1995,8,19,21,43
987,748,7.2,0,6,0,0,798,9,0,0.0,0.0,5,33.0,-5.771,154.347,335,6,54,1995,8,16,23,10
988,213,6.6,0,4,0,0,670,9,0,0.0,0.0,5,18.7,-5.429,153.773,201,6,54,1995,8,16,16,24
989,899,7.7,0,6,0,0,912,9,0,0.0,0.0,5,30.1,-5.799,154.178,335,6,54,1995,8,16,10,27
990,421,6.7,0,6,0,0,691,9,0,0.0,0.0,5,127.9,-4.836,151.515,201,6,35,1995,8,14,4,37
991,953,8.0,0,8,0,0,985,9,0,0.0,0.0,5,45.6,-23.34,-70.294,24,5,9,1995,7,30,5,11
992,454,6.8,0,8,0,0,711,9,0,0.0,0.0,5,12.5,21.966,99.196,168,1,29,1995,7,11,21,46
993,162,6.6,0,5,0,0,670,9,0,0.0,0.0,5,139.4,-19.544,169.287,158,6,55,1995,6,29,12,24
994,122,6.5,0,7,0,0,650,9,0,0.0,0.0,5,14.2,38.401,22.283,127,2,15,1995,6,15,0,15
995,730,7.1,0,9,0,0,776,9,0,0.0,0.0,6,11.0,52.629,142.827,466,1,39,1995,5,27,13,3
996,905,7.7,0,4,0,0,912,9,0,0.0,0.0,5,20.2,-23.008,169.9,479,6,54,1995,5,16,20,12
997,566,6.9,0,6,0,0,732,9,0,0.0,0.0,5,11.2,-8.378,125.127,259,6,20,1995,5,14,11,33
998,165,6.6,0,9,0,0,670,9,0,0.0,0.0,5,14.0,40.149,21.695,14,2,15,1995,5,13,8,47
999,693,7.1,0,7,0,0,776,9,0,0.0,0.0,5,16.0,12.626,125.297,76,6,38,1995,5,5,3,53
